string_id,uniprot_id
9606.ENSP00000360441,Q9BQY4
9606.ENSP00000360455,P0C7M4
9606.ENSP00000360464,Q6IPW6
9606.ENSP00000360472,A8K0Z1
9606.ENSP00000360473,Q5TD11
9606.ENSP00000360475,Q8N5I2
9606.ENSP00000360483,B4DHA3
9606.ENSP00000360485,A6NNZ0
9606.ENSP00000360488,C9JCR4
9606.ENSP00000360492,O15239
9606.ENSP00000360493,O14614
9606.ENSP00000360497,B2RBR7
9606.ENSP00000360498,Q8IXM3
9606.ENSP00000360500,Q96MA1
9606.ENSP00000360502,A6NCR6
9606.ENSP00000360515,A6NKG9
9606.ENSP00000360522,D3DR38
9606.ENSP00000360525,B1ARP8
9606.ENSP00000360526,E1P5Y6
9606.ENSP00000360530,Q2TB96
9606.ENSP00000360532,Q76N46
9606.ENSP00000360538,Q495H1
9606.ENSP00000360540,B2RDG8
9606.ENSP00000360541,B2R6S0
9606.ENSP00000360552,B7Z7W1
9606.ENSP00000360560,B4DX59
9606.ENSP00000360561,A2BG17
9606.ENSP00000360569,A6NM69
9606.ENSP00000360576,D3YTG6
9606.ENSP00000360577,D3DQ36
9606.ENSP00000360583,A6NCK5
9606.ENSP00000360593,Q0P6I7
9606.ENSP00000360597,B9EIR7
9606.ENSP00000360608,A6NLK7
9606.ENSP00000360609,B2R5P0
9606.ENSP00000360613,A6NFE9
9606.ENSP00000360623,D3DQ34
9606.ENSP00000360626,A8K3S4
9606.ENSP00000360635,A8K7U7
9606.ENSP00000360638,O15157
9606.ENSP00000360642,Q49AE8
9606.ENSP00000360645,Q5VSG3
9606.ENSP00000360660,Q5SPY8
9606.ENSP00000360662,E1P5Y2
9606.ENSP00000360664,B3KNJ1
9606.ENSP00000360671,B2RCV1
9606.ENSP00000360672,A2A2A7
9606.ENSP00000360676,Q96EK9
9606.ENSP00000360682,Q8IY19
9606.ENSP00000360683,P18031
9606.ENSP00000360687,B2R727
9606.ENSP00000360688,B3KQS0
9606.ENSP00000360689,B2RBD3
9606.ENSP00000360690,Q496Y0
9606.ENSP00000360696,A2AMJ7
9606.ENSP00000360697,P07360
9606.ENSP00000360715,A5PLL7
9606.ENSP00000360718,P20337
9606.ENSP00000360727,A8QVZ7
9606.ENSP00000360730,O95646
9606.ENSP00000360757,Q5VUD6
9606.ENSP00000360761,O00516
9606.ENSP00000360762,Q15327
9606.ENSP00000360764,B3KRP0
9606.ENSP00000360776,E1P625
9606.ENSP00000360777,Q15734
9606.ENSP00000360782,B4DKL3
9606.ENSP00000360793,A8MXM7
9606.ENSP00000360797,Q5SXM5
9606.ENSP00000360798,B2R8J7
9606.ENSP00000360803,B2RUX5
9606.ENSP00000360806,Q14193
9606.ENSP00000360811,Q5TB39
9606.ENSP00000360817,Q9BQM7
9606.ENSP00000360821,O75500
9606.ENSP00000360822,B3KXF7
9606.ENSP00000360824,A6NHS3
9606.ENSP00000360829,Q7Z4J2
9606.ENSP00000360850,Q5T899
9606.ENSP00000360855,E9PSF9
9606.ENSP00000360858,Q53XZ8
9606.ENSP00000360860,B2R5X9
9606.ENSP00000360869,B3KS50
9606.ENSP00000360871,O00602
9606.ENSP00000360874,A7E245
9606.ENSP00000360876,O14879
9606.ENSP00000360882,A0A087WXW9
9606.ENSP00000360899,D3DQ27
9606.ENSP00000360905,B3KT26
9606.ENSP00000360913,Q5T3N7
9606.ENSP00000360916,A2RUM4
9606.ENSP00000360918,B2RBY3
9606.ENSP00000360922,A8K9Z4
9606.ENSP00000360938,B2RMR5
9606.ENSP00000360939,B2R6S5
9606.ENSP00000360944,Q15468
9606.ENSP00000360958,Q5TCH3
9606.ENSP00000360961,Q5H943
9606.ENSP00000360966,A6NNU6
9606.ENSP00000360968,G3V1U1
9606.ENSP00000360973,B2R9V1
9606.ENSP00000360985,Q5TFT9
9606.ENSP00000360988,B3KSD6
9606.ENSP00000360991,P13584
9606.ENSP00000360992,B3KPA7
9606.ENSP00000360997,Q6UY16
9606.ENSP00000360998,B2R9Y7
9606.ENSP00000361001,D3DQ23
9606.ENSP00000361004,A8K7E2
9606.ENSP00000361007,A8MT98
9606.ENSP00000361009,E1P5X9
9606.ENSP00000361010,B2RAT2
9606.ENSP00000361021,B2R904
9606.ENSP00000361025,Q5T8U8
9606.ENSP00000361027,Q4VCS5
9606.ENSP00000361032,Q15527
9606.ENSP00000361036,A8K1N1
9606.ENSP00000361042,Q15526
9606.ENSP00000361043,Q5TE31
9606.ENSP00000361048,Q96LR2
9606.ENSP00000361057,B7Z6A4
9606.ENSP00000361060,D3DQ16
9606.ENSP00000361064,F5H683
9606.ENSP00000361066,A4LAZ5
9606.ENSP00000361072,D3DQ14
9606.ENSP00000361076,P11518
9606.ENSP00000361083,Q15847
9606.ENSP00000361084,B2R575
9606.ENSP00000361087,O15104
9606.ENSP00000361092,O75683
9606.ENSP00000361095,Q3SWW5
9606.ENSP00000361097,Q504V7
9606.ENSP00000361107,A8K6U9
9606.ENSP00000361110,A8K633
9606.ENSP00000361112,B1AKD0
9606.ENSP00000361120,B7Z753
9606.ENSP00000361138,B3KSQ8
9606.ENSP00000361140,A8KAL8
9606.ENSP00000361141,B7ZLB3
9606.ENSP00000361158,Q5T422
9606.ENSP00000361160,D3DWE2
9606.ENSP00000361162,B4DEM6
9606.ENSP00000361173,Q5JWV7
9606.ENSP00000361177,Q0QD41
9606.ENSP00000361180,A6NI44
9606.ENSP00000361186,B3KU44
9606.ENSP00000361199,Q6UWK7
9606.ENSP00000361202,O14654
9606.ENSP00000361206,A6XND3
9606.ENSP00000361207,A8K9Z9
9606.ENSP00000361209,Q96E40
9606.ENSP00000361214,A4D7U1
9606.ENSP00000361219,Q5VZJ7
9606.ENSP00000361231,A6NHE1
9606.ENSP00000361232,Q5K6N2
9606.ENSP00000361238,A8K5T4
9606.ENSP00000361245,B3KPV7
9606.ENSP00000361264,Q13905
9606.ENSP00000361266,O95341
9606.ENSP00000361272,D3DWD6
9606.ENSP00000361275,Q15767
9606.ENSP00000361278,A8K927
9606.ENSP00000361281,Q5JR93
9606.ENSP00000361285,Q5JT09
9606.ENSP00000361287,D3DWD5
9606.ENSP00000361298,B3ITR9
9606.ENSP00000361302,B3KQG0
9606.ENSP00000361306,A6NCH2
9606.ENSP00000361310,Q7L8E3
9606.ENSP00000361311,B4DKG0
9606.ENSP00000361331,B1AK98
9606.ENSP00000361337,Q5JTB6
9606.ENSP00000361338,Q5T6P0
9606.ENSP00000361345,Q5JUQ0
9606.ENSP00000361355,D3DWC8
9606.ENSP00000361359,E1P5S9
9606.ENSP00000361363,A8K001
9606.ENSP00000361366,P35247
9606.ENSP00000361373,Q5JT82
9606.ENSP00000361383,B2RBC4
9606.ENSP00000361392,Q6RWT2
9606.ENSP00000361397,A6NNI5
9606.ENSP00000361400,X6REF7
9606.ENSP00000361405,B2R7V9
9606.ENSP00000361411,Q5U5T9
9606.ENSP00000361413,A3KFK0
9606.ENSP00000361418,D3DPY4
9606.ENSP00000361423,A3KFJ3
9606.ENSP00000361433,A3KFL3
9606.ENSP00000361446,O14802
9606.ENSP00000361458,Q5H9S3
9606.ENSP00000361467,A6H8Y3
9606.ENSP00000361471,P00966
9606.ENSP00000361473,O75164
9606.ENSP00000361475,E9PAY3
9606.ENSP00000361483,A6NJ53
9606.ENSP00000361486,E1P5P1
9606.ENSP00000361499,Q5JTD2
9606.ENSP00000361511,D3DPX4
9606.ENSP00000361512,B1ALA8
9606.ENSP00000361518,Q5JTD7
9606.ENSP00000361522,Q05BH9
9606.ENSP00000361524,B3KPX8
9606.ENSP00000361540,B2R6Z6
9606.ENSP00000361544,D3DUX4
9606.ENSP00000361547,Q5SZB5
9606.ENSP00000361548,P40238
9606.ENSP00000361554,B5A949
9606.ENSP00000361556,Q2M1I2
9606.ENSP00000361557,Q5JSN7
9606.ENSP00000361562,B2R798
9606.ENSP00000361569,Q5T953
9606.ENSP00000361580,A8MXP6
9606.ENSP00000361595,D3DPW8
9606.ENSP00000361596,Q3KR34
9606.ENSP00000361597,Q9BR10
9606.ENSP00000361599,A8K5P1
9606.ENSP00000361601,Q5JZH2
9606.ENSP00000361602,Q8NAC5
9606.ENSP00000361603,Q9BV19
9606.ENSP00000361608,Q5T3U5
9606.ENSP00000361616,Q86VU5
9606.ENSP00000361625,A8K3U8
9606.ENSP00000361626,P16990
9606.ENSP00000361628,H7BY89
9606.ENSP00000361634,A6NC47
9606.ENSP00000361635,P45880
9606.ENSP00000361636,P02585
9606.ENSP00000361642,Q3KQT2
9606.ENSP00000361646,Q5VUS6
9606.ENSP00000361650,A2A436
9606.ENSP00000361653,A7MBL7
9606.ENSP00000361658,Q14675
9606.ENSP00000361662,Q16661
9606.ENSP00000361663,Q2M3U3
9606.ENSP00000361664,A7YY91
9606.ENSP00000361666,B2CZX6
9606.ENSP00000361667,Q5SRE6
9606.ENSP00000361668,P20800
9606.ENSP00000361669,B0QYU3
9606.ENSP00000361705,B2RA18
9606.ENSP00000361708,Q15170
9606.ENSP00000361711,D3DXA4
9606.ENSP00000361712,Q8WY12
9606.ENSP00000361716,O00407
9606.ENSP00000361721,Q96RK1
9606.ENSP00000361725,Q14249
9606.ENSP00000361726,A2RRE9
9606.ENSP00000361728,B2RD17
9606.ENSP00000361731,A7E2E7
9606.ENSP00000361735,E1P623
9606.ENSP00000361746,A6PVD6
9606.ENSP00000361748,A6NH95
9606.ENSP00000361755,Q3MJ23
9606.ENSP00000361761,A2A2A5
9606.ENSP00000361765,A2RUJ4
9606.ENSP00000361769,D3DPV8
9606.ENSP00000361770,Q8IYN2
9606.ENSP00000361777,A5A5H4
9606.ENSP00000361780,Q9NWD9
9606.ENSP00000361788,D3DPV4
9606.ENSP00000361791,Q49AA0
9606.ENSP00000361795,Q331S6
9606.ENSP00000361800,Q5VXV4
9606.ENSP00000361803,B2R7T1
9606.ENSP00000361811,Q9Y2B4
9606.ENSP00000361813,A0AVN1
9606.ENSP00000361818,O00773
9606.ENSP00000361834,B2RMP9
9606.ENSP00000361842,A6NH94
9606.ENSP00000361845,B3KQI7
9606.ENSP00000361850,B4DPZ2
9606.ENSP00000361852,Q7Z6W1
9606.ENSP00000361855,Q02383
9606.ENSP00000361857,Q13129
9606.ENSP00000361866,B2R5C7
9606.ENSP00000361867,P04279
9606.ENSP00000361868,Q5H9K5
9606.ENSP00000361871,Q5H980
9606.ENSP00000361875,Q5H981
9606.ENSP00000361883,Q01518
9606.ENSP00000361892,B2RCR8
9606.ENSP00000361894,Q14749
9606.ENSP00000361895,A8K675
9606.ENSP00000361900,Q15785
9606.ENSP00000361914,B2RBB4
9606.ENSP00000361915,E7EMY8
9606.ENSP00000361917,Q53HK2
9606.ENSP00000361918,B2R971
9606.ENSP00000361923,Q96BP2
9606.ENSP00000361926,O15412
9606.ENSP00000361927,A1L400
9606.ENSP00000361929,A7MD00
9606.ENSP00000361930,A8K9K2
9606.ENSP00000361932,Q495W5
9606.ENSP00000361943,Q5TG99
9606.ENSP00000361949,B1ANQ8
9606.ENSP00000361952,Q52LL3
9606.ENSP00000361959,B2R9N4
9606.ENSP00000361965,P00813
9606.ENSP00000361967,Q15814
9606.ENSP00000361980,Q9Y2B9
9606.ENSP00000361982,B7Z7G5
9606.ENSP00000361990,O15057
9606.ENSP00000361993,B2R5A6
9606.ENSP00000361995,E1P5X3
9606.ENSP00000361998,Q5H9L4
9606.ENSP00000362010,P20073
9606.ENSP00000362014,A6NLM6
9606.ENSP00000362018,Q5JWZ9
9606.ENSP00000362021,Q53FP2
9606.ENSP00000362027,A6NDG5
9606.ENSP00000362036,B4E032
9606.ENSP00000362041,B2RMW6
9606.ENSP00000362047,B2RNN6
9606.ENSP00000362054,X6R8D5
9606.ENSP00000362057,A8K836
9606.ENSP00000362058,O43920
9606.ENSP00000362068,Q5T0K1
9606.ENSP00000362071,E1P5X1
9606.ENSP00000362080,Q5H9J3
9606.ENSP00000362082,B2RD63
9606.ENSP00000362085,Q5SYV8
9606.ENSP00000362092,Q9H202
9606.ENSP00000362094,Q5JWH5
9606.ENSP00000362095,B3KQT3
9606.ENSP00000362103,Q03052
9606.ENSP00000362105,A8K785
9606.ENSP00000362107,D3DPT6
9606.ENSP00000362108,A6NII8
9606.ENSP00000362109,O43559
9606.ENSP00000362110,D3DPT5
9606.ENSP00000362111,O43657
9606.ENSP00000362115,C9J6U5
9606.ENSP00000362116,B4DVZ3
9606.ENSP00000362121,B3KMA1
9606.ENSP00000362122,Q9H2S6
9606.ENSP00000362123,B7ZL23
9606.ENSP00000362125,B0LDS4
9606.ENSP00000362127,B2RAK6
9606.ENSP00000362131,Q13156
9606.ENSP00000362133,A2RQF4
9606.ENSP00000362135,Q6NVW3
9606.ENSP00000362136,Q5VSG8
9606.ENSP00000362139,A4FU89
9606.ENSP00000362144,B2RDF3
9606.ENSP00000362146,D3DPT4
9606.ENSP00000362151,Q5W098
9606.ENSP00000362153,Q13823
9606.ENSP00000362160,Q5SYW7
9606.ENSP00000362166,B1AK64
9606.ENSP00000362170,B3KV81
9606.ENSP00000362171,B2RCM0
9606.ENSP00000362179,D3DPT0
9606.ENSP00000362181,O95944
9606.ENSP00000362183,A9Z1Z8
9606.ENSP00000362186,A6NIQ4
9606.ENSP00000362187,A2A329
9606.ENSP00000362195,Q99062
9606.ENSP00000362205,Q8N5H8
9606.ENSP00000362206,B2RTW2
9606.ENSP00000362207,O75099
9606.ENSP00000362208,B2RD82
9606.ENSP00000362217,B1AJV3
9606.ENSP00000362222,D3DPS8
9606.ENSP00000362235,B3KQ01
9606.ENSP00000362238,A8K2U5
9606.ENSP00000362244,D3DPS4
9606.ENSP00000362255,B2RPR2
9606.ENSP00000362268,Q3KNU7
9606.ENSP00000362272,A8K1Y5
9606.ENSP00000362273,Q53G94
9606.ENSP00000362285,B2RB50
9606.ENSP00000362287,B1ALI0
9606.ENSP00000362294,A8E4R6
9606.ENSP00000362298,B2RBD4
9606.ENSP00000362299,P17813
9606.ENSP00000362300,Q5TA57
9606.ENSP00000362304,Q5T4G0
9606.ENSP00000362306,A7MD27
9606.ENSP00000362308,O75368
9606.ENSP00000362314,Q13542
9606.ENSP00000362328,E9PB46
9606.ENSP00000362329,Q15181
9606.ENSP00000362330,Q5JYQ0
9606.ENSP00000362332,Q6VUC0
9606.ENSP00000362334,D3DPS0
9606.ENSP00000362339,B4DQ19
9606.ENSP00000362340,D3DPR9
9606.ENSP00000362344,B3KPW4
9606.ENSP00000362352,Q5SQT2
9606.ENSP00000362353,P43220
9606.ENSP00000362361,P50750
9606.ENSP00000362372,C9IZ39
9606.ENSP00000362376,Q96D05
9606.ENSP00000362381,A4FU12
9606.ENSP00000362386,B4DYG4
9606.ENSP00000362387,O95858
9606.ENSP00000362392,A5D8T9
9606.ENSP00000362393,Q5JZ06
9606.ENSP00000362395,B2R7X5
9606.ENSP00000362399,B1AM97
9606.ENSP00000362401,B2R954
9606.ENSP00000362403,A8K7I1
9606.ENSP00000362409,Q4LE55
9606.ENSP00000362410,B3KNE1
9606.ENSP00000362413,A8K4W6
9606.ENSP00000362424,Q6PCT1
9606.ENSP00000362435,Q8NCS4
9606.ENSP00000362441,D3DTE2
9606.ENSP00000362442,Q5TG30
9606.ENSP00000362444,O95886
9606.ENSP00000362446,Q15937
9606.ENSP00000362456,Q9BVG4
9606.ENSP00000362457,Q5JSI5
9606.ENSP00000362463,B2R6P7
9606.ENSP00000362464,B2R790
9606.ENSP00000362465,B3KVG7
9606.ENSP00000362469,Q8WUZ9
9606.ENSP00000362479,B1AM50
9606.ENSP00000362481,Q5JRL1
9606.ENSP00000362485,B4DEP7
9606.ENSP00000362507,Q5T7F7
9606.ENSP00000362508,B2R937
9606.ENSP00000362513,B8K294
9606.ENSP00000362524,Q5JT58
9606.ENSP00000362525,B8K293
9606.ENSP00000362532,Q1WDE7
9606.ENSP00000362540,B2RDU5
9606.ENSP00000362547,D6W4K3
9606.ENSP00000362549,B2R8S3
9606.ENSP00000362550,A8K949
9606.ENSP00000362551,Q38IA7
9606.ENSP00000362555,B7ZLB2
9606.ENSP00000362560,E1P5V7
9606.ENSP00000362562,Q6UV18
9606.ENSP00000362563,O43298
9606.ENSP00000362566,B2R9T3
9606.ENSP00000362570,A6NMC9
9606.ENSP00000362574,B3KR04
9606.ENSP00000362576,B3KWK4
9606.ENSP00000362578,A6NN24
9606.ENSP00000362588,E9PB27
9606.ENSP00000362590,A8KA28
9606.ENSP00000362592,B2R6G9
9606.ENSP00000362601,A0PJZ2
9606.ENSP00000362608,P11309
9606.ENSP00000362609,Q8IUL5
9606.ENSP00000362613,A1A513
9606.ENSP00000362616,B2RE61
9606.ENSP00000362618,B2RMV9
9606.ENSP00000362634,Q5TEE5
9606.ENSP00000362638,D3DPQ0
9606.ENSP00000362639,A8K403
9606.ENSP00000362643,B7ZL05
9606.ENSP00000362649,Q13547
9606.ENSP00000362650,Q3SXZ1
9606.ENSP00000362656,Q5T164
9606.ENSP00000362674,A6ND12
9606.ENSP00000362680,E1P5V4
9606.ENSP00000362682,Q5JTM5
9606.ENSP00000362684,Q5TDH6
9606.ENSP00000362687,Q5VX37
9606.ENSP00000362688,Q13347
9606.ENSP00000362690,O15196
9606.ENSP00000362702,B7Z2D9
9606.ENSP00000362707,A8KAA6
9606.ENSP00000362711,D3DPP6
9606.ENSP00000362716,P01286
9606.ENSP00000362717,O95860
9606.ENSP00000362727,A8MZA3
9606.ENSP00000362728,B2RDC7
9606.ENSP00000362730,A8KAX5
9606.ENSP00000362734,A2A3N4
9606.ENSP00000362743,A6NCS6
9606.ENSP00000362744,P12631
9606.ENSP00000362746,B2R8W9
9606.ENSP00000362748,Q5VUP7
9606.ENSP00000362751,B9A6L2
9606.ENSP00000362759,B9EGK9
9606.ENSP00000362760,B3KQ53
9606.ENSP00000362763,A8K8N6
9606.ENSP00000362768,A8K2W5
9606.ENSP00000362774,Q4VXB1
9606.ENSP00000362776,Q07092
9606.ENSP00000362777,Q8N100
9606.ENSP00000362784,B2RN54
9606.ENSP00000362795,B2R982
9606.ENSP00000362799,B9EG62
9606.ENSP00000362803,O15001
9606.ENSP00000362807,Q9UBV8
9606.ENSP00000362814,A0AVB4
9606.ENSP00000362817,B2RAB6
9606.ENSP00000362820,B4E241
9606.ENSP00000362824,O15294
9606.ENSP00000362836,B4DZD3
9606.ENSP00000362841,A2VDJ3
9606.ENSP00000362863,Q5JQR5
9606.ENSP00000362869,B7Z7I5
9606.ENSP00000362870,B2R7E3
9606.ENSP00000362873,B1AM93
9606.ENSP00000362888,B1AL29
9606.ENSP00000362894,Q3ZCR1
9606.ENSP00000362900,Q08170
9606.ENSP00000362924,A2A418
9606.ENSP00000362931,B4DS61
9606.ENSP00000362935,Q32N04
9606.ENSP00000362936,Q86SU7
9606.ENSP00000362942,A2APK6
9606.ENSP00000362946,B3KR31
9606.ENSP00000362948,D3DPM1
9606.ENSP00000362962,A2A2Y1
9606.ENSP00000362968,A2RUU4
9606.ENSP00000362978,A8K190
9606.ENSP00000362981,B2R9U3
9606.ENSP00000362987,B7WP61
9606.ENSP00000362991,Q9H6D3
9606.ENSP00000362993,Q9H694
9606.ENSP00000362994,B4DJ77
9606.ENSP00000363001,B7ZB35
9606.ENSP00000363017,P15927
9606.ENSP00000363018,B2R801
9606.ENSP00000363019,A6NLF6
9606.ENSP00000363023,E1P5T5
9606.ENSP00000363031,A2RTZ3
9606.ENSP00000363040,B7Z315
9606.ENSP00000363041,Q1X902
9606.ENSP00000363043,E1P5S7
9606.ENSP00000363046,Q8NFU5
9606.ENSP00000363054,B1AJQ7
9606.ENSP00000363055,A6NNV6
9606.ENSP00000363064,P36508
9606.ENSP00000363068,A6NL19
9606.ENSP00000363071,Q8NES2
9606.ENSP00000363079,P11226
9606.ENSP00000363081,B2RC19
9606.ENSP00000363089,A8K1Y8
9606.ENSP00000363092,A5YM56
9606.ENSP00000363103,P57086
9606.ENSP00000363117,D3DPL7
9606.ENSP00000363123,Q5TGY3
9606.ENSP00000363124,A7E235
9606.ENSP00000363135,B2R8K7
9606.ENSP00000363136,A8K570
9606.ENSP00000363142,B2RPJ0
9606.ENSP00000363149,B4DWH8
9606.ENSP00000363157,O95150
9606.ENSP00000363161,A0PJA3
9606.ENSP00000363162,O75348
9606.ENSP00000363191,A7M872
9606.ENSP00000363193,O15410
9606.ENSP00000363205,B3KMA5
9606.ENSP00000363207,A6NIR3
9606.ENSP00000363216,A8K2G1
9606.ENSP00000363226,A6NI81
9606.ENSP00000363228,B3KRU2
9606.ENSP00000363229,B2R7S1
9606.ENSP00000363232,Q5TBE0
9606.ENSP00000363241,B9EG82
9606.ENSP00000363250,Q96HG4
9606.ENSP00000363254,A6NNA5
9606.ENSP00000363255,A6NHA0
9606.ENSP00000363257,A6NHY9
9606.ENSP00000363259,A0AVL8
9606.ENSP00000363260,D3DPL2
9606.ENSP00000363268,A6XND2
9606.ENSP00000363270,Q6ZNE9
9606.ENSP00000363275,Q6UY02
9606.ENSP00000363286,Q5W0U1
9606.ENSP00000363298,B3KS19
9606.ENSP00000363308,Q5W0T9
9606.ENSP00000363313,O43172
9606.ENSP00000363314,Q9H9Z2
9606.ENSP00000363317,B7WNW0
9606.ENSP00000363318,P31785
9606.ENSP00000363322,Q8NHZ8
9606.ENSP00000363329,A8K8Z6
9606.ENSP00000363330,P31358
9606.ENSP00000363339,D3DPK6
9606.ENSP00000363345,B1ALK1
9606.ENSP00000363349,Q5VWJ9
9606.ENSP00000363360,Q5VWJ7
9606.ENSP00000363369,A6NEN9
9606.ENSP00000363371,B1AMW9
9606.ENSP00000363377,B7WPJ7
9606.ENSP00000363382,A1A4C5
9606.ENSP00000363384,B2R4S0
9606.ENSP00000363386,A8K3V0
9606.ENSP00000363389,B2R777
9606.ENSP00000363390,B4DN95
9606.ENSP00000363391,O43648
9606.ENSP00000363394,Q71RC8
9606.ENSP00000363397,Q16739
9606.ENSP00000363398,Q6GSC1
9606.ENSP00000363400,D3DPK1
9606.ENSP00000363405,A2A2V3
9606.ENSP00000363411,P50151
9606.ENSP00000363412,A0A024R161
9606.ENSP00000363414,A2A2D3
9606.ENSP00000363417,D3DVU7
9606.ENSP00000363419,A6NCB4
9606.ENSP00000363435,Q14573
9606.ENSP00000363436,O60269
9606.ENSP00000363441,A5D6W8
9606.ENSP00000363452,A6NNE2
9606.ENSP00000363458,A2BHI5
9606.ENSP00000363459,A6NNH8
9606.ENSP00000363463,B1AK00
9606.ENSP00000363478,O95807
9606.ENSP00000363480,B4E0H1
9606.ENSP00000363492,E1P5Q2
9606.ENSP00000363500,Q9UFW9
9606.ENSP00000363506,B1AKV5
9606.ENSP00000363512,B7ZLS0
9606.ENSP00000363513,A0PK04
9606.ENSP00000363516,A4GU14
9606.ENSP00000363520,A2A298
9606.ENSP00000363522,Q2M3M4
9606.ENSP00000363524,B2R7V5
9606.ENSP00000363529,Q14D67
9606.ENSP00000363530,Q49AP0
9606.ENSP00000363533,A8K8M1
9606.ENSP00000363553,B4DK36
9606.ENSP00000363557,A6NF75
9606.ENSP00000363558,B4DSE6
9606.ENSP00000363559,B7ZBG9
9606.ENSP00000363571,O15146
9606.ENSP00000363583,Q8N9B8
9606.ENSP00000363590,B3KWL7
9606.ENSP00000363591,C0H5Y7
9606.ENSP00000363593,Q0P675
9606.ENSP00000363596,C6ES44
9606.ENSP00000363597,Q17RQ0
9606.ENSP00000363603,B2RBG3
9606.ENSP00000363614,B4DUP4
9606.ENSP00000363616,B4DTG9
9606.ENSP00000363634,A1L4I2
9606.ENSP00000363638,O95372
9606.ENSP00000363640,B1AZX2
9606.ENSP00000363641,B1ALW1
9606.ENSP00000363642,Q14692
9606.ENSP00000363643,P51582
9606.ENSP00000363645,Q58HT5
9606.ENSP00000363654,B1ALX9
9606.ENSP00000363661,P78318
9606.ENSP00000363667,A0AUW9
9606.ENSP00000363680,A0AUZ2
9606.ENSP00000363689,A8K1T8
9606.ENSP00000363694,Q5T4G5
9606.ENSP00000363708,Q13161
9606.ENSP00000363714,B4DSW7
9606.ENSP00000363727,A8K6T2
9606.ENSP00000363745,O43390
9606.ENSP00000363746,A6NDP5
9606.ENSP00000363748,P28221
9606.ENSP00000363753,Q5JTR0
9606.ENSP00000363770,P02747
9606.ENSP00000363773,B2R4X2
9606.ENSP00000363779,O95163
9606.ENSP00000363787,A8JZZ0
9606.ENSP00000363794,A6NLX7
9606.ENSP00000363799,B2R9Q2
9606.ENSP00000363804,B2R8S4
9606.ENSP00000363809,B0UXF6
9606.ENSP00000363817,P28702
9606.ENSP00000363822,A0A0B4J1T2
9606.ENSP00000363824,Q5JR63
9606.ENSP00000363826,Q9H461
9606.ENSP00000363827,P98160
9606.ENSP00000363832,O14765
9606.ENSP00000363836,B7ZKX9
9606.ENSP00000363840,A6NLX2
9606.ENSP00000363852,A6NLZ9
9606.ENSP00000363868,O95477
9606.ENSP00000363869,Q6UXI4
9606.ENSP00000363873,A6ND24
9606.ENSP00000363891,Q6ZRC5
9606.ENSP00000363894,Q5VX30
9606.ENSP00000363895,J3QSS6
9606.ENSP00000363899,A6NM55
9606.ENSP00000363911,B2RNE5
9606.ENSP00000363913,Q5VVG1
9606.ENSP00000363921,F5H5T0
9606.ENSP00000363929,A6NLF1
9606.ENSP00000363943,A8K8S8
9606.ENSP00000363944,A9X410
9606.ENSP00000363970,E1P5P4
9606.ENSP00000363972,B2RDC2
9606.ENSP00000363973,A1A4E7
9606.ENSP00000363976,P28067
9606.ENSP00000363984,Q49AQ4
9606.ENSP00000363985,Q5JT99
9606.ENSP00000363993,B0V0T1
9606.ENSP00000363999,B7Z358
9606.ENSP00000364000,P05997
9606.ENSP00000364003,A2IB86
9606.ENSP00000364008,Q5VX23
9606.ENSP00000364013,Q13086
9606.ENSP00000364016,B0UZC0
9606.ENSP00000364018,B3KX90
9606.ENSP00000364023,A8K151
9606.ENSP00000364028,A8K3P1
9606.ENSP00000364032,B0V2J8
9606.ENSP00000364035,Q6GMR7
9606.ENSP00000364037,B4DYV2
9606.ENSP00000364043,O75650
9606.ENSP00000364076,A2BF37
9606.ENSP00000364080,A1KR27
9606.ENSP00000364089,A5D6Y1
9606.ENSP00000364107,Q5JRK7
9606.ENSP00000364110,A1L414
9606.ENSP00000364114,B2RBV6
9606.ENSP00000364118,B3KRY6
9606.ENSP00000364119,P20042
9606.ENSP00000364126,Q9UBZ4
9606.ENSP00000364140,P39059
9606.ENSP00000364145,B2RA88
9606.ENSP00000364150,Q5TCF7
9606.ENSP00000364163,B0V183
9606.ENSP00000364164,Q8NGN4
9606.ENSP00000364166,Q6GV28
9606.ENSP00000364183,A2BFJ3
9606.ENSP00000364190,A2BFJ2
9606.ENSP00000364193,A6NMX0
9606.ENSP00000364204,Q8N6T9
9606.ENSP00000364210,A2BFI7
9606.ENSP00000364212,P32320
9606.ENSP00000364219,Q7Z7J9
9606.ENSP00000364220,A4IF35
9606.ENSP00000364235,A2BFI6
9606.ENSP00000364240,Q5R386
9606.ENSP00000364243,Q5R385
9606.ENSP00000364246,A8K2Z1
9606.ENSP00000364249,P39877
9606.ENSP00000364257,Q5VXJ8
9606.ENSP00000364260,Q5T113
9606.ENSP00000364261,O75047
9606.ENSP00000364263,Q53GE0
9606.ENSP00000364265,O00358
9606.ENSP00000364270,P23025
9606.ENSP00000364277,P98174
9606.ENSP00000364289,B2R718
9606.ENSP00000364293,Q969E8
9606.ENSP00000364295,B3KWQ5
9606.ENSP00000364298,A8K5V3
9606.ENSP00000364320,B3KNB3
9606.ENSP00000364324,B2RMT7
9606.ENSP00000364346,A2RUF4
9606.ENSP00000364349,B0UYX6
9606.ENSP00000364361,B3KPG2
9606.ENSP00000364370,Q1AHR2
9606.ENSP00000364379,Q5SZP5
9606.ENSP00000364382,B2RMW4
