id,name
HP_0001974,Increased total leukocyte count
HP_0001975,Decreased platelet glycoprotein IIb-IIIa
HP_0001976,Reduced antithrombin III activity
HP_0001977,Abnormal thrombosis
HP_0001978,Extramedullary hematopoiesis
HP_0001980,Megaloblastic bone marrow
HP_0001981,Schistocytosis
HP_0001982,Sea-blue histiocytosis
HP_0001983,Reduced lymphocyte surface expression of CD43
HP_0001984,Intolerance to protein
HP_0001985,Hypoketotic hypoglycemia
HP_0001986,Hypertonic dehydration
HP_0001987,Hyperammonemia
HP_0001988,Recurrent hypoglycemia
HP_0001989,Fetal akinesia sequence
HP_0001991,Aplasia/Hypoplasia of toe
HP_0001992,Organic aciduria
HP_0001993,Ketoacidosis
HP_0001994,Renal Fanconi syndrome
HP_0001995,Hyperchloremic acidosis
HP_0001996,Chronic metabolic acidosis
HP_0001997,Gout
HP_0001998,Neonatal hypoglycemia
HP_0001999,Abnormal facial shape
HP_0002000,Short columella
HP_0002002,Deep philtrum
HP_0002003,Large forehead
HP_0002006,Tessier cleft
HP_0002007,Frontal bossing
HP_0002009,Potter facies
HP_0002010,Narrow maxilla
HP_0002011,Morphological central nervous system abnormality
HP_0002012,Abnormality of the abdominal organs
HP_0002013,Vomiting
HP_0002014,Diarrhea
HP_0002015,Dysphagia
HP_0002017,Nausea and vomiting
HP_0002018,Nausea
HP_0002019,Constipation
HP_0002020,Gastroesophageal reflux
HP_0002021,Pyloric stenosis
HP_0002023,Anal atresia
HP_0002024,Malabsorption
HP_0002025,Anal stenosis
HP_0002027,Abdominal pain
HP_0002028,Chronic diarrhea
HP_0002031,Abnormal esophagus morphology
HP_0002032,Esophageal atresia
HP_0002033,Poor suck
HP_0002034,Abnormal rectum morphology
HP_0002035,Rectal prolapse
HP_0002036,Hiatus hernia
HP_0002037,Inflammation of the large intestine
HP_0002038,Protein avoidance
HP_0002039,Anorexia
HP_0002040,Esophageal varix
HP_0002041,Intractable diarrhea
HP_0002043,Esophageal stricture
HP_0002045,Hypothermia
HP_0002046,Heat intolerance
HP_0002047,Malignant hyperthermia
HP_0002048,Renal cortical atrophy
HP_0002049,Proximal renal tubular acidosis
HP_0002050,"Macroorchidism, postpubertal"
HP_0002054,Heavy supraorbital ridges
HP_0002055,Curved linear dimple below the lower lip
HP_0002056,Abnormality of the glabella
HP_0002057,Prominent glabella
HP_0002058,Myopathic facies
HP_0002059,Cerebral atrophy
HP_0002060,Abnormal cerebral morphology
HP_0002061,Lower limb spasticity
HP_0002062,Abnormal pyramidal tract morphology
HP_0002063,Rigidity
HP_0002064,Spastic gait
HP_0002066,Gait ataxia
HP_0002067,Bradykinesia
HP_0002068,Neuromuscular dysphagia
HP_0002069,Bilateral tonic-clonic seizure
HP_0002070,Limb ataxia
HP_0002071,Abnormality of extrapyramidal motor function
HP_0002072,Chorea
HP_0002073,Progressive cerebellar ataxia
HP_0002074,Increased neuronal autofluorescent lipopigment
HP_0002075,Dysdiadochokinesis
HP_0002076,Migraine
HP_0002077,Migraine with aura
HP_0002078,Truncal ataxia
HP_0002079,Hypoplasia of the corpus callosum
HP_0002080,Intention tremor
HP_0002083,Migraine without aura
HP_0002084,Encephalocele
HP_0002085,Occipital encephalocele
HP_0002086,Abnormality of the respiratory system
HP_0002087,Abnormality of the upper respiratory tract
HP_0002088,Abnormal lung morphology
HP_0002089,Pulmonary hypoplasia
HP_0002090,Pneumonia
HP_0002091,Restrictive ventilatory defect
HP_0002092,Pulmonary arterial hypertension
HP_0002093,Respiratory insufficiency
HP_0002094,Dyspnea
HP_0002097,Emphysema
HP_0002098,Respiratory distress
HP_0002099,Asthma
HP_0002100,Recurrent aspiration pneumonia
HP_0002101,Abnormal lung lobation
HP_0002102,Pleuritis
HP_0002103,Abnormal pleura morphology
HP_0002104,Apnea
HP_0002105,Hemoptysis
HP_0002107,Pneumothorax
HP_0002108,Spontaneous pneumothorax
HP_0002109,obsolete Abnormality of the bronchi
HP_0002110,Bronchiectasis
HP_0002111,obsolete Restrictive deficit on pulmonary function testing
HP_0002113,Pulmonary infiltrates
HP_0002118,Abnormal cerebral ventricle morphology
HP_0002119,Ventriculomegaly
HP_0002120,Cerebral cortical atrophy
HP_0002121,Generalized non-motor (absence) seizure
HP_0002123,Generalized myoclonic seizure
HP_0002126,Polymicrogyria
HP_0002127,Abnormal upper motor neuron morphology
HP_0002131,Episodic ataxia
HP_0002132,Porencephalic cyst
HP_0002133,Status epilepticus
HP_0002134,Abnormal basal ganglia morphology
HP_0002135,Basal ganglia calcification
HP_0002136,Broad-based gait
HP_0002138,Subarachnoid hemorrhage
HP_0002139,Arrhinencephaly
HP_0002140,Ischemic stroke
HP_0002141,Gait imbalance
HP_0002143,Abnormal spinal cord morphology
HP_0002144,Tethered cord
HP_0002145,Frontotemporal dementia
HP_0002148,Hypophosphatemia
HP_0002149,Hyperuricemia
HP_0002150,Hypercalciuria
HP_0002151,Increased circulating lactate concentration
HP_0002152,Hyperproteinemia
HP_0002153,Hyperkalemia
HP_0002154,Hyperglycinemia
HP_0002155,Hypertriglyceridemia
HP_0002156,Homocystinuria
HP_0002157,Azotemia
HP_0002159,Heparan sulfate excretion in urine
HP_0002160,Hyperhomocystinemia
HP_0002161,Hyperlysinemia
HP_0002162,Low posterior hairline
HP_0002164,Nail dysplasia
HP_0002165,Nail pterygium
HP_0002166,Impaired vibration sensation in the lower limbs
HP_0002167,Abnormal speech pattern
HP_0002168,Scanning speech
HP_0002169,Clonus
HP_0002170,Intracranial hemorrhage
HP_0002171,Gliosis
HP_0002172,Postural instability
HP_0002173,Hypoglycemic seizures
HP_0002174,Postural tremor
HP_0002176,Spinal cord compression
HP_0002179,Opisthotonus
HP_0002180,Neurodegeneration
HP_0002181,Cerebral edema
HP_0002183,Phonophobia
HP_0002185,Neurofibrillary tangles
HP_0002186,Apraxia
HP_0002187,Profound intellectual disability
HP_0002188,Delayed CNS myelination
HP_0002189,obsolete Excessive daytime sleepiness
HP_0002190,Choroid plexus cyst
HP_0002191,Progressive spasticity
HP_0002193,Pseudobulbar affect
HP_0002194,Delayed gross motor development
HP_0002195,Dysgenesis of the cerebellar vermis
HP_0002196,Myelopathy
HP_0002197,Generalized-onset seizure
HP_0002198,Dilated fourth ventricle
HP_0002199,Hypocalcemic seizures
HP_0002200,Pseudobulbar signs
HP_0002202,Pleural effusion
HP_0002203,Respiratory paralysis
HP_0002204,Pulmonary embolism
HP_0002205,Recurrent respiratory infections
HP_0002206,Pulmonary fibrosis
HP_0002207,Diffuse reticular or finely nodular infiltrations
HP_0002208,Coarse hair
HP_0002209,Sparse scalp hair
HP_0002211,White forelock
HP_0002212,Curly hair
HP_0002213,Fine hair
HP_0002215,Sparse axillary hair
HP_0002216,Premature graying of hair
HP_0002217,Slow-growing hair
HP_0002218,Silver-gray hair
HP_0002219,Facial hypertrichosis
HP_0002220,Melanin pigment aggregation in hair shafts
HP_0002221,Absent axillary hair
HP_0002223,Absent eyebrow
HP_0002224,Woolly hair
HP_0002225,Sparse pubic hair
HP_0002226,White eyebrow
HP_0002227,White eyelashes
HP_0002229,obsolete Alopecia areata
HP_0002230,Generalized hirsutism
HP_0002231,Sparse body hair
HP_0002232,Patchy alopecia
HP_0002234,Early balding
HP_0002235,Pili canaliculi
HP_0002236,Frontal upsweep of hair
HP_0002239,Gastrointestinal hemorrhage
HP_0002240,Hepatomegaly
HP_0002242,Abnormal intestine morphology
HP_0002243,Protein-losing enteropathy
HP_0002244,Abnormal small intestine morphology
HP_0002245,Meckel diverticulum
HP_0002246,Abnormal duodenum morphology
HP_0002247,Duodenal atresia
HP_0002248,Hematemesis
HP_0002249,Melena
HP_0002250,Abnormal large intestine morphology
HP_0002251,Aganglionic megacolon
HP_0002253,Colonic diverticula
HP_0002254,Intermittent diarrhea
HP_0002256,Small bowel diverticula
HP_0002257,Chronic rhinitis
HP_0002263,Exaggerated cupid's bow
HP_0002265,Large fleshy ears
HP_0002266,Focal clonic seizure
HP_0002267,Exaggerated startle response
HP_0002268,Paroxysmal dystonia
HP_0002269,Abnormality of neuronal migration
HP_0002270,Abnormality of the autonomic nervous system
HP_0002271,obsolete Autonomic dysregulation
HP_0002273,Tetraparesis
HP_0002275,obsolete Poor motor coordination
HP_0002280,Enlarged cisterna magna
HP_0002281,obsolete Gray matter heterotopias
HP_0002282,Gray matter heterotopia
HP_0002283,Global brain atrophy
HP_0002286,Fair hair
HP_0002287,Progressive alopecia
HP_0002289,Alopecia universalis
HP_0002290,Poliosis
HP_0002292,Frontal balding
HP_0002293,Alopecia of scalp
HP_0002296,Progressive hypotrichosis
HP_0002297,Red hair
HP_0002298,Absent hair
HP_0002299,Brittle hair
HP_0002300,Mutism
HP_0002301,Hemiplegia
HP_0002304,Akinesia
HP_0002305,Athetosis
HP_0002307,Drooling
HP_0002310,Orofacial dyskinesia
HP_0002311,Incoordination
HP_0002312,Clumsiness
HP_0002313,Spastic paraparesis
HP_0002314,Degeneration of the lateral corticospinal tracts
HP_0002315,Headache
HP_0002317,Unsteady gait
HP_0002318,Cervical myelopathy
HP_0002321,Vertigo
HP_0002322,Resting tremor
HP_0002323,Anencephaly
HP_0002324,Hydranencephaly
HP_0002326,Transient ischemic attack
HP_0002329,Drowsiness
HP_0002330,Sleep attack
HP_0002331,Recurrent paroxysmal headache
HP_0002332,Lack of peer relationships
HP_0002333,Motor deterioration
HP_0002334,Abnormal cerebellar vermis morphology
HP_0002335,Agenesis of cerebellar vermis
HP_0002339,Abnormal caudate nucleus morphology
HP_0002340,Caudate atrophy
HP_0002341,Cervical cord compression
HP_0002342,Moderate intellectual disability
HP_0002343,Normal pressure hydrocephalus
HP_0002344,Progressive neurologic deterioration
HP_0002345,Action tremor
HP_0002346,Head tremor
HP_0002349,Focal aware seizure
HP_0002350,Cerebellar cyst
HP_0002352,Leukoencephalopathy
HP_0002353,EEG abnormality
HP_0002354,Memory impairment
HP_0002355,obsolete Difficulty walking
HP_0002356,Writer's cramp
HP_0002357,obsolete Dysphasia
HP_0002359,Frequent falls
HP_0002360,Sleep disturbance
HP_0002361,Psychomotor deterioration
HP_0002362,Shuffling gait
HP_0002363,Abnormal brainstem morphology
HP_0002365,Hypoplasia of the brainstem
HP_0002366,Abnormal lower motor neuron morphology
HP_0002367,Visual hallucination
HP_0002370,obsolete Poor coordination
HP_0002371,Loss of speech
HP_0002372,Normal interictal EEG
HP_0002373,Febrile seizure (within the age range of 3 months to 6 years)
HP_0002374,Diminished movement
HP_0002375,Hypokinesia
HP_0002376,Developmental regression
HP_0002377,obsolete Paraganglioma-related cranial nerve palsy
HP_0002378,Hand tremor
HP_0002380,Fasciculations
HP_0002381,Aphasia
HP_0002383,Infectious encephalitis
HP_0002384,Focal impaired awareness seizure
HP_0002385,Paraparesis
HP_0002389,Cavum septum pellucidum
HP_0002390,Spinal arteriovenous malformation
HP_0002392,EEG with polyspike wave complexes
HP_0002395,Lower limb hyperreflexia
HP_0002396,Cogwheel rigidity
HP_0002398,Degeneration of anterior horn cells
HP_0002401,Stroke-like episode
HP_0002403,Positive Romberg sign
HP_0002404,Thickened superior cerebellar peduncle
HP_0002406,Limb dysmetria
HP_0002408,Cerebral arteriovenous malformation
HP_0002410,Aqueductal stenosis
HP_0002411,Myokymia
HP_0002414,Spina bifida
HP_0002415,Leukodystrophy
HP_0002416,Subependymal cysts
HP_0002418,Abnormal midbrain morphology
HP_0002419,Molar tooth sign on MRI
HP_0002421,Poor head control
HP_0002423,Long-tract sign
HP_0002425,Anarthria
HP_0002427,Expressive aphasia
HP_0002435,Meningocele
HP_0002436,Occipital meningocele
HP_0002438,obsolete Cerebellar malformation
HP_0002439,Frontolimbic dementia
HP_0002442,Dyscalculia
HP_0002444,Hypothalamic hamartoma
HP_0002445,Tetraplegia
HP_0002446,Astrocytosis
HP_0002448,Progressive encephalopathy
HP_0002450,Abnormal motor neuron morphology
HP_0002451,Limb dystonia
HP_0002453,Abnormal globus pallidus morphology
HP_0002454,Eye of the tiger anomaly of globus pallidus
HP_0002457,Abnormal head movements
HP_0002459,obsolete Dysautonomia
HP_0002460,Distal muscle weakness
HP_0002461,Cerebellar dentate nucleus calcification
HP_0002463,Language impairment
HP_0002464,Spastic dysarthria
HP_0002465,Poor speech
HP_0002470,Nonprogressive cerebellar ataxia
HP_0002472,Small cerebral cortex
HP_0002474,Expressive language delay
HP_0002475,Myelomeningocele
HP_0002476,Primitive reflex
HP_0002478,Progressive spastic quadriplegia
HP_0002480,Hepatic encephalopathy
HP_0002483,Bulbar signs
HP_0002486,Myotonia
HP_0002487,Hyperkinetic movements
HP_0002488,Acute leukemia
HP_0002490,Increased CSF lactate
HP_0002491,Spasticity of facial muscles
HP_0002492,Abnormal corticospinal tract morphology
HP_0002493,Upper motor neuron dysfunction
HP_0002494,Abnormal rapid eye movement sleep
HP_0002495,Impaired vibratory sensation
HP_0002497,Spastic ataxia
HP_0002500,Abnormal cerebral white matter morphology
HP_0002501,Spasticity of pharyngeal muscles
HP_0002503,Spinocerebellar tract degeneration
HP_0002504,Calcification of the small brain vessels
HP_0002505,Loss of ambulation
HP_0002506,Diffuse cerebral atrophy
HP_0002507,Semilobar holoprosencephaly
HP_0002508,Brainstem dysplasia
HP_0002509,Limb hypertonia
HP_0002510,Spastic tetraplegia
HP_0002512,Brain stem compression
HP_0002514,Cerebral calcification
HP_0002515,Waddling gait
HP_0002516,Increased intracranial pressure
HP_0002518,Abnormal periventricular white matter morphology
HP_0002519,Hypnagogic hallucination
HP_0002521,Hypsarrhythmia
HP_0002522,Areflexia of lower limbs
HP_0002524,Cataplexy
HP_0002526,Deficit in nonword repetition
HP_0002527,Falls
HP_0002528,Granulovacuolar degeneration
HP_0002529,Neuronal loss in central nervous system
HP_0002530,Axial dystonia
HP_0002533,Abnormal posturing
HP_0002536,Abnormal cortical gyration
HP_0002538,Abnormal cerebral cortex morphology
HP_0002539,Cortical dysplasia
HP_0002540,Inability to walk
HP_0002542,Olivopontocerebellar atrophy
HP_0002544,Retrocollis
HP_0002545,Patchy demyelination of subcortical white matter
HP_0002546,Incomprehensible speech
HP_0002548,Parkinsonism with favorable response to dopaminergic medication
HP_0002549,Deficit in phonologic short-term memory
HP_0002550,Absent facial hair
HP_0002552,Trichodysplasia
HP_0002553,Highly arched eyebrow
HP_0002555,Absent pubic hair
HP_0002557,Hypoplastic nipples
HP_0002558,Supernumerary nipple
HP_0002561,Absent nipple
HP_0002562,Low-set nipples
HP_0002563,Constrictive pericarditis
HP_0002564,obsolete Malformation of the heart and great vessels
HP_0002566,Intestinal malrotation
HP_0002570,Steatorrhea
HP_0002571,Achalasia
HP_0002572,Episodic vomiting
HP_0002573,Hematochezia
HP_0002574,Episodic abdominal pain
HP_0002575,Tracheoesophageal fistula
HP_0002576,Intussusception
HP_0002577,Abnormal stomach morphology
HP_0002578,Gastroparesis
HP_0002579,Gastrointestinal dysmotility
HP_0002580,Volvulus
HP_0002582,Atrophic gastritis
HP_0002583,Colitis
HP_0002584,Intestinal bleeding
HP_0002585,Abnormal peritoneum morphology
HP_0002586,Peritonitis
HP_0002587,Projectile vomiting
HP_0002588,Duodenal ulcer
HP_0002589,Gastrointestinal atresia
HP_0002590,Paralytic ileus
HP_0002591,Polyphagia
HP_0002592,Gastric ulcer
HP_0002593,Intestinal lymphangiectasia
HP_0002594,Pancreatic hypoplasia
HP_0002595,Ileus
HP_0002597,Abnormality of the vasculature
HP_0002599,Head titubation
HP_0002600,Hyporeflexia of lower limbs
HP_0002601,Paresis of extensor muscles of the big toe
HP_0002604,Gastrointestinal telangiectasia
HP_0002605,Hepatic necrosis
HP_0002607,Bowel incontinence
HP_0002608,Celiac disease
HP_0002611,Cholestatic liver disease
HP_0002612,Congenital hepatic fibrosis
HP_0002613,Biliary cirrhosis
HP_0002614,Hepatic periportal necrosis
HP_0002615,Hypotension
HP_0002616,Aortic root aneurysm
HP_0002617,Vascular dilatation
HP_0002619,Varicose veins
HP_0002621,Atherosclerosis
HP_0002622,obsolete Dissecting aortic dilatation
HP_0002623,Overriding aorta
HP_0002624,Abnormal venous morphology
HP_0002625,Deep venous thrombosis
HP_0002626,Venous varicosities of celiac and mesenteric vessels
HP_0002627,Right aortic arch with mirror image branching
HP_0002629,Gastrointestinal arteriovenous malformation
HP_0002630,Fat malabsorption
HP_0002631,obsolete Dilatation of ascending aorta
HP_0002632,Low-to-normal blood pressure
HP_0002633,Vasculitis
HP_0002634,Arteriosclerosis
HP_0002635,Type IV atherosclerotic lesion
HP_0002636,Dilatation of an abdominal artery
HP_0002637,Cerebral ischemia
HP_0002638,Superficial thrombophlebitis
HP_0002640,Hypertension associated with pheochromocytoma
HP_0002641,Peripheral thrombosis
HP_0002642,Arteriovenous fistulas of celiac and mesenteric vessels
HP_0002643,Neonatal respiratory distress
HP_0002644,Abnormal pelvic girdle bone morphology
HP_0002645,Wormian bones
HP_0002647,Aortic dissection
HP_0002648,obsolete Abnormality of calvarial morphology
HP_0002650,Scoliosis
HP_0002651,Spondyloepimetaphyseal dysplasia
HP_0002652,Skeletal dysplasia
HP_0002653,Bone pain
HP_0002654,Multiple epiphyseal dysplasia
HP_0002655,Spondyloepiphyseal dysplasia
HP_0002656,Epiphyseal dysplasia
HP_0002657,Spondylometaphyseal dysplasia
HP_0002659,Increased susceptibility to fractures
HP_0002661,Painless fractures due to injury
HP_0002663,Delayed epiphyseal ossification
HP_0002664,Neoplasm
HP_0002665,Lymphoma
HP_0002666,Pheochromocytoma
HP_0002667,Nephroblastoma
HP_0002668,Paraganglioma
HP_0002669,Osteosarcoma
HP_0002671,Basal cell carcinoma
HP_0002672,Gastrointestinal carcinoma
HP_0002673,Coxa valga
HP_0002676,Cloverleaf skull
HP_0002677,Small foramen magnum
HP_0002678,Skull asymmetry
HP_0002679,Abnormal sella turcica morphology
HP_0002680,J-shaped sella turcica
HP_0002681,Deformed sella turcica
HP_0002682,Broad skull
HP_0002683,Abnormal calvaria morphology
HP_0002684,Thickened calvaria
HP_0002686,Pregnancy history
HP_0002687,Abnormality of frontal sinus
HP_0002688,Absent frontal sinuses
HP_0002689,Absent paranasal sinuses
HP_0002690,Large sella turcica
HP_0002691,Platybasia
HP_0002692,Hypoplastic facial bones
HP_0002693,Abnormal skull base morphology
HP_0002694,Sclerosis of skull base
HP_0002695,"obsolete Symmetrical, oval parietal bone defects"
HP_0002696,Abnormal parietal bone morphology
HP_0002697,Parietal foramina
HP_0002699,Abnormal foramen magnum morphology
HP_0002700,Large foramen magnum
HP_0002703,Abnormality of skull ossification
HP_0002705,"High, narrow palate"
HP_0002707,Palate telangiectasia
HP_0002708,Prominent median palatal raphe
HP_0002710,Commissural lip pit
HP_0002711,Exaggerated median tongue furrow
HP_0002714,Downturned corners of mouth
HP_0002715,Abnormality of the immune system
HP_0002716,Lymphadenopathy
HP_0002717,Adrenal overactivity
HP_0002718,Recurrent bacterial infections
HP_0002719,Recurrent infections
HP_0002720,Decreased circulating IgA concentration
HP_0002721,Immunodeficiency
HP_0002722,Recurrent abscess formation
HP_0002723,Absence of bactericidal oxidative respiratory burst in phagocytes
