drug_name,inchikey,smiles,disease_name,umls_cui,snomed_conceptid,approval_year,approval_source
tranexamic acid,GYDJEQRTZSCIOI-LJGSYFOKSA-N,NC[C@H]1CC[C@@H](CC1)C(O)=O,Female hypogonadism syndrome,C0271578,16041008.0,1986,FDA
pirbuterol,VQDBNKDJNJQRDG-UHFFFAOYSA-N,CC(C)(C)NCC(O)C1=CC=C(O)C(CO)=N1,Asthma management,C1318955,406162001.0,1986,FDA
pirbuterol,VQDBNKDJNJQRDG-UHFFFAOYSA-N,CC(C)(C)NCC(O)C1=CC=C(O)C(CO)=N1,Bronchospasm Prevention,,,1986,FDA
tranexamic acid,GYDJEQRTZSCIOI-LJGSYFOKSA-N,NC[C@H]1CC[C@@H](CC1)C(O)=O,Contraception,C0700589,13197004.0,1986,FDA
pirbuterol,VQDBNKDJNJQRDG-UHFFFAOYSA-N,CC(C)(C)NCC(O)C1=CC=C(O)C(CO)=N1,Acute exacerbation of asthma,C0347950,708038006.0,1986,FDA
pirbuterol,VQDBNKDJNJQRDG-UHFFFAOYSA-N,CC(C)(C)NCC(O)C1=CC=C(O)C(CO)=N1,Bronchitis,C0006277,32398004.0,1986,FDA
pirbuterol,VQDBNKDJNJQRDG-UHFFFAOYSA-N,CC(C)(C)NCC(O)C1=CC=C(O)C(CO)=N1,Disorder of lung,C0024115,19829001.0,1986,FDA
tranexamic acid,GYDJEQRTZSCIOI-LJGSYFOKSA-N,NC[C@H]1CC[C@@H](CC1)C(O)=O,Endometriosis,C0014175,129103003.0,1986,FDA
pirbuterol,VQDBNKDJNJQRDG-UHFFFAOYSA-N,CC(C)(C)NCC(O)C1=CC=C(O)C(CO)=N1,Bronchiectasis,C0006267,12295008.0,1986,FDA
aztreonam,WZPBZJONDBGPKJ-VEHQQRBSSA-N,C[C@H]1[C@H](NC(=O)C(=N/OC(C)(C)C(O)=O)\C2=CSC(N)=N2)C(=O)N1S(O)(=O)=O,Enterobacter Endometritis,,,1986,FDA
flurbiprofen,SYTBZMRGLBWNTM-UHFFFAOYSA-N,CC(C(O)=O)C1=CC(F)=C(C=C1)C1=CC=CC=C1,Rheumatoid arthritis,C0003873,69896004.0,1986,FDA
aztreonam,WZPBZJONDBGPKJ-VEHQQRBSSA-N,C[C@H]1[C@H](NC(=O)C(=N/OC(C)(C)C(O)=O)\C2=CSC(N)=N2)C(=O)N1S(O)(=O)=O,Klebsiella Pneumoniae Peritonitis,,,1986,FDA
esmolol,AQNDDEOPVVGCPG-UHFFFAOYSA-N,COC(=O)CCC1=CC=C(OCC(O)CNC(C)C)C=C1,Perioperative hypertension,C3661921,434711000124103.0,1986,FDA
flurbiprofen,SYTBZMRGLBWNTM-UHFFFAOYSA-N,CC(C(O)=O)C1=CC(F)=C(C=C1)C1=CC=CC=C1,Osteoarthritis,C0029408,396275006.0,1986,FDA
aztreonam,WZPBZJONDBGPKJ-VEHQQRBSSA-N,C[C@H]1[C@H](NC(=O)C(=N/OC(C)(C)C(O)=O)\C2=CSC(N)=N2)C(=O)N1S(O)(=O)=O,Pneumonia due to Pseudomonas,C0155860,41381004.0,1986,FDA
aztreonam,WZPBZJONDBGPKJ-VEHQQRBSSA-N,C[C@H]1[C@H](NC(=O)C(=N/OC(C)(C)C(O)=O)\C2=CSC(N)=N2)C(=O)N1S(O)(=O)=O,E. Coli Endometritis,,,1986,FDA
aztreonam,WZPBZJONDBGPKJ-VEHQQRBSSA-N,C[C@H]1[C@H](NC(=O)C(=N/OC(C)(C)C(O)=O)\C2=CSC(N)=N2)C(=O)N1S(O)(=O)=O,Proteus Bronchitis,,,1986,FDA
sulbactam,FKENQMMABCRJMK-RITPCOANSA-N,CC1(C)[C@@H](N2[C@@H](CC2=O)S1(=O)=O)C(O)=O,Skin and Skin Structure Bacteroides Fragilis Infection,,,1986,FDA
aztreonam,WZPBZJONDBGPKJ-VEHQQRBSSA-N,C[C@H]1[C@H](NC(=O)C(=N/OC(C)(C)C(O)=O)\C2=CSC(N)=N2)C(=O)N1S(O)(=O)=O,E. Coli Peritonitis,,,1986,FDA
sulbactam,FKENQMMABCRJMK-RITPCOANSA-N,CC1(C)[C@@H](N2[C@@H](CC2=O)S1(=O)=O)C(O)=O,Skin and Skin Structure Acinetobacter Infection,,,1986,FDA
sulbactam,FKENQMMABCRJMK-RITPCOANSA-N,CC1(C)[C@@H](N2[C@@H](CC2=O)S1(=O)=O)C(O)=O,Intra-Abdominal E. Coli Abscess,,,1986,FDA
aztreonam,WZPBZJONDBGPKJ-VEHQQRBSSA-N,C[C@H]1[C@H](NC(=O)C(=N/OC(C)(C)C(O)=O)\C2=CSC(N)=N2)C(=O)N1S(O)(=O)=O,Sepsis due to Pseudomonas,C2887096,448813005.0,1986,FDA
sulbactam,FKENQMMABCRJMK-RITPCOANSA-N,CC1(C)[C@@H](N2[C@@H](CC2=O)S1(=O)=O)C(O)=O,Inflammatory Disease of Female Pelvic Organs,,,1986,FDA
aztreonam,WZPBZJONDBGPKJ-VEHQQRBSSA-N,C[C@H]1[C@H](NC(=O)C(=N/OC(C)(C)C(O)=O)\C2=CSC(N)=N2)C(=O)N1S(O)(=O)=O,Infection due to Pseudomonas aeruginosa,C0276075,11218009.0,1986,FDA
aztreonam,WZPBZJONDBGPKJ-VEHQQRBSSA-N,C[C@H]1[C@H](NC(=O)C(=N/OC(C)(C)C(O)=O)\C2=CSC(N)=N2)C(=O)N1S(O)(=O)=O,Escherichia coli urinary tract infection,C0577708,301011002.0,1986,FDA
sulbactam,FKENQMMABCRJMK-RITPCOANSA-N,CC1(C)[C@@H](N2[C@@H](CC2=O)S1(=O)=O)C(O)=O,Cholangitis,C0008311,82403002.0,1986,FDA
sulbactam,FKENQMMABCRJMK-RITPCOANSA-N,CC1(C)[C@@H](N2[C@@H](CC2=O)S1(=O)=O)C(O)=O,Bacteroides Gynecological Infections,,,1986,FDA
sulbactam,FKENQMMABCRJMK-RITPCOANSA-N,CC1(C)[C@@H](N2[C@@H](CC2=O)S1(=O)=O)C(O)=O,E. Coli Gynecological Infections,,,1986,FDA
esmolol,AQNDDEOPVVGCPG-UHFFFAOYSA-N,COC(=O)CCC1=CC=C(OCC(O)CNC(C)C)C=C1,Atrial fibrillation,C0004238,49436004.0,1986,FDA
aztreonam,WZPBZJONDBGPKJ-VEHQQRBSSA-N,C[C@H]1[C@H](NC(=O)C(=N/OC(C)(C)C(O)=O)\C2=CSC(N)=N2)C(=O)N1S(O)(=O)=O,Skin and Skin Structure Pseudomonas Aeruginosa Infection,,,1986,FDA
aztreonam,WZPBZJONDBGPKJ-VEHQQRBSSA-N,C[C@H]1[C@H](NC(=O)C(=N/OC(C)(C)C(O)=O)\C2=CSC(N)=N2)C(=O)N1S(O)(=O)=O,Sepsis due to Gram negative bacteria,C3163829,449082003.0,1986,FDA
aztreonam,WZPBZJONDBGPKJ-VEHQQRBSSA-N,C[C@H]1[C@H](NC(=O)C(=N/OC(C)(C)C(O)=O)\C2=CSC(N)=N2)C(=O)N1S(O)(=O)=O,E. Coli Pelvic Inflammatory Disease,,,1986,FDA
aztreonam,WZPBZJONDBGPKJ-VEHQQRBSSA-N,C[C@H]1[C@H](NC(=O)C(=N/OC(C)(C)C(O)=O)\C2=CSC(N)=N2)C(=O)N1S(O)(=O)=O,Skin and Skin Structure Proteus Infection,,,1986,FDA
aztreonam,WZPBZJONDBGPKJ-VEHQQRBSSA-N,C[C@H]1[C@H](NC(=O)C(=N/OC(C)(C)C(O)=O)\C2=CSC(N)=N2)C(=O)N1S(O)(=O)=O,Proteus septicemia,C0577690,300986008.0,1986,FDA
aztreonam,WZPBZJONDBGPKJ-VEHQQRBSSA-N,C[C@H]1[C@H](NC(=O)C(=N/OC(C)(C)C(O)=O)\C2=CSC(N)=N2)C(=O)N1S(O)(=O)=O,Septicemia due to Serratia,C0152973,82091000.0,1986,FDA
aztreonam,WZPBZJONDBGPKJ-VEHQQRBSSA-N,C[C@H]1[C@H](NC(=O)C(=N/OC(C)(C)C(O)=O)\C2=CSC(N)=N2)C(=O)N1S(O)(=O)=O,Bacterial Exacerbation of Acute Bronchitis,,,1986,FDA
sulbactam,FKENQMMABCRJMK-RITPCOANSA-N,CC1(C)[C@@H](N2[C@@H](CC2=O)S1(=O)=O)C(O)=O,Female genital tract infection,C1263758,125585007.0,1986,FDA
aztreonam,WZPBZJONDBGPKJ-VEHQQRBSSA-N,C[C@H]1[C@H](NC(=O)C(=N/OC(C)(C)C(O)=O)\C2=CSC(N)=N2)C(=O)N1S(O)(=O)=O,Serratia Bronchitis,,,1986,FDA
sulbactam,FKENQMMABCRJMK-RITPCOANSA-N,CC1(C)[C@@H](N2[C@@H](CC2=O)S1(=O)=O)C(O)=O,Hospital-acquired bacterial pneumonia caused by acinetobacter baumannii-calcoaceticus complex,C2063075,1010634002.0,1986,FDA
aztreonam,WZPBZJONDBGPKJ-VEHQQRBSSA-N,C[C@H]1[C@H](NC(=O)C(=N/OC(C)(C)C(O)=O)\C2=CSC(N)=N2)C(=O)N1S(O)(=O)=O,Pseudomonas Aeruginosa Bronchitis,,,1986,FDA
sulbactam,FKENQMMABCRJMK-RITPCOANSA-N,CC1(C)[C@@H](N2[C@@H](CC2=O)S1(=O)=O)C(O)=O,Ventilator-associated bacterial pneumonia caused by acinetobacter baumannii-calcoaceticus complex,C1701940,429271009.0,1986,FDA
sulbactam,FKENQMMABCRJMK-RITPCOANSA-N,CC1(C)[C@@H](N2[C@@H](CC2=O)S1(=O)=O)C(O)=O,Infection caused by carbapenem-resistant acinetobacter baumannii-calcoaceticus complex,C2959527,445780006.0,1986,FDA
sulbactam,FKENQMMABCRJMK-RITPCOANSA-N,CC1(C)[C@@H](N2[C@@H](CC2=O)S1(=O)=O)C(O)=O,Bacterial peritonitis,C0341503,197171003.0,1986,FDA
aztreonam,WZPBZJONDBGPKJ-VEHQQRBSSA-N,C[C@H]1[C@H](NC(=O)C(=N/OC(C)(C)C(O)=O)\C2=CSC(N)=N2)C(=O)N1S(O)(=O)=O,Gram-Negative Aerobic Bacillary Pneumonia,,,1986,FDA
aztreonam,WZPBZJONDBGPKJ-VEHQQRBSSA-N,C[C@H]1[C@H](NC(=O)C(=N/OC(C)(C)C(O)=O)\C2=CSC(N)=N2)C(=O)N1S(O)(=O)=O,Proteus Pelvic Inflammatory Disease,,,1986,FDA
flurbiprofen,SYTBZMRGLBWNTM-UHFFFAOYSA-N,CC(C(O)=O)C1=CC(F)=C(C=C1)C1=CC=CC=C1,Prevention of Ocular Surgery-Induced Miosis,,,1986,FDA
aztreonam,WZPBZJONDBGPKJ-VEHQQRBSSA-N,C[C@H]1[C@H](NC(=O)C(=N/OC(C)(C)C(O)=O)\C2=CSC(N)=N2)C(=O)N1S(O)(=O)=O,Pseudomonas Aeruginosa Urinary Tract Infection,,,1986,FDA
aztreonam,WZPBZJONDBGPKJ-VEHQQRBSSA-N,C[C@H]1[C@H](NC(=O)C(=N/OC(C)(C)C(O)=O)\C2=CSC(N)=N2)C(=O)N1S(O)(=O)=O,Skin and Skin Structure Citrobacter Infection,,,1986,FDA
aztreonam,WZPBZJONDBGPKJ-VEHQQRBSSA-N,C[C@H]1[C@H](NC(=O)C(=N/OC(C)(C)C(O)=O)\C2=CSC(N)=N2)C(=O)N1S(O)(=O)=O,Septicemia due to Escherichia coli,C0276088,9323009.0,1986,FDA
aztreonam,WZPBZJONDBGPKJ-VEHQQRBSSA-N,C[C@H]1[C@H](NC(=O)C(=N/OC(C)(C)C(O)=O)\C2=CSC(N)=N2)C(=O)N1S(O)(=O)=O,Endometritis,C0014179,78623009.0,1986,FDA
aztreonam,WZPBZJONDBGPKJ-VEHQQRBSSA-N,C[C@H]1[C@H](NC(=O)C(=N/OC(C)(C)C(O)=O)\C2=CSC(N)=N2)C(=O)N1S(O)(=O)=O,Peritonitis,C0031154,48661000.0,1986,FDA
sulbactam,FKENQMMABCRJMK-RITPCOANSA-N,CC1(C)[C@@H](N2[C@@H](CC2=O)S1(=O)=O)C(O)=O,Infection due to Enterobacteriaceae,C0014347,128945009.0,1986,FDA
sulbactam,FKENQMMABCRJMK-RITPCOANSA-N,CC1(C)[C@@H](N2[C@@H](CC2=O)S1(=O)=O)C(O)=O,Infectious disease of abdomen,C1112209,128070006.0,1986,FDA
aztreonam,WZPBZJONDBGPKJ-VEHQQRBSSA-N,C[C@H]1[C@H](NC(=O)C(=N/OC(C)(C)C(O)=O)\C2=CSC(N)=N2)C(=O)N1S(O)(=O)=O,Inflammatory Disease of Female Pelvic Organs,,,1986,FDA
aztreonam,WZPBZJONDBGPKJ-VEHQQRBSSA-N,C[C@H]1[C@H](NC(=O)C(=N/OC(C)(C)C(O)=O)\C2=CSC(N)=N2)C(=O)N1S(O)(=O)=O,Klebsiella Endometritis,,,1986,FDA
aztreonam,WZPBZJONDBGPKJ-VEHQQRBSSA-N,C[C@H]1[C@H](NC(=O)C(=N/OC(C)(C)C(O)=O)\C2=CSC(N)=N2)C(=O)N1S(O)(=O)=O,Bacterial urinary infection,C0729524,312124009.0,1986,FDA
aztreonam,WZPBZJONDBGPKJ-VEHQQRBSSA-N,C[C@H]1[C@H](NC(=O)C(=N/OC(C)(C)C(O)=O)\C2=CSC(N)=N2)C(=O)N1S(O)(=O)=O,Citrobacter Urinary Tract Infection,,,1986,FDA
sulbactam,FKENQMMABCRJMK-RITPCOANSA-N,CC1(C)[C@@H](N2[C@@H](CC2=O)S1(=O)=O)C(O)=O,Infection due to Staphylococcus aureus,C1318973,406602003.0,1986,FDA
aztreonam,WZPBZJONDBGPKJ-VEHQQRBSSA-N,C[C@H]1[C@H](NC(=O)C(=N/OC(C)(C)C(O)=O)\C2=CSC(N)=N2)C(=O)N1S(O)(=O)=O,Female genital tract infection,C1263758,125585007.0,1986,FDA
aztreonam,WZPBZJONDBGPKJ-VEHQQRBSSA-N,C[C@H]1[C@H](NC(=O)C(=N/OC(C)(C)C(O)=O)\C2=CSC(N)=N2)C(=O)N1S(O)(=O)=O,Serratia Urinary Tract Infection,,,1986,FDA
aztreonam,WZPBZJONDBGPKJ-VEHQQRBSSA-N,C[C@H]1[C@H](NC(=O)C(=N/OC(C)(C)C(O)=O)\C2=CSC(N)=N2)C(=O)N1S(O)(=O)=O,Enterobacter Cloacae Bronchitis,,,1986,FDA
aztreonam,WZPBZJONDBGPKJ-VEHQQRBSSA-N,C[C@H]1[C@H](NC(=O)C(=N/OC(C)(C)C(O)=O)\C2=CSC(N)=N2)C(=O)N1S(O)(=O)=O,Serratia Peritonitis,,,1986,FDA
aztreonam,WZPBZJONDBGPKJ-VEHQQRBSSA-N,C[C@H]1[C@H](NC(=O)C(=N/OC(C)(C)C(O)=O)\C2=CSC(N)=N2)C(=O)N1S(O)(=O)=O,Haemophilus Influenzae Bronchitis,,,1986,FDA
aztreonam,WZPBZJONDBGPKJ-VEHQQRBSSA-N,C[C@H]1[C@H](NC(=O)C(=N/OC(C)(C)C(O)=O)\C2=CSC(N)=N2)C(=O)N1S(O)(=O)=O,Haemophilus influenzae pneumonia,C0276026,70036007.0,1986,FDA
aztreonam,WZPBZJONDBGPKJ-VEHQQRBSSA-N,C[C@H]1[C@H](NC(=O)C(=N/OC(C)(C)C(O)=O)\C2=CSC(N)=N2)C(=O)N1S(O)(=O)=O,Enterobacter Pelvic Inflammatory Disease,,,1986,FDA
aztreonam,WZPBZJONDBGPKJ-VEHQQRBSSA-N,C[C@H]1[C@H](NC(=O)C(=N/OC(C)(C)C(O)=O)\C2=CSC(N)=N2)C(=O)N1S(O)(=O)=O,Klebsiella Pelvic Inflammatory Disease,,,1986,FDA
aztreonam,WZPBZJONDBGPKJ-VEHQQRBSSA-N,C[C@H]1[C@H](NC(=O)C(=N/OC(C)(C)C(O)=O)\C2=CSC(N)=N2)C(=O)N1S(O)(=O)=O,Aerobic Gram-Negative Bacteremia,,,1986,FDA
aztreonam,WZPBZJONDBGPKJ-VEHQQRBSSA-N,C[C@H]1[C@H](NC(=O)C(=N/OC(C)(C)C(O)=O)\C2=CSC(N)=N2)C(=O)N1S(O)(=O)=O,Infection due to Escherichia coli,C0014836,71057007.0,1986,FDA
aztreonam,WZPBZJONDBGPKJ-VEHQQRBSSA-N,C[C@H]1[C@H](NC(=O)C(=N/OC(C)(C)C(O)=O)\C2=CSC(N)=N2)C(=O)N1S(O)(=O)=O,Pneumonia due to Escherichia coli,C0276089,51530003.0,1986,FDA
aztreonam,WZPBZJONDBGPKJ-VEHQQRBSSA-N,C[C@H]1[C@H](NC(=O)C(=N/OC(C)(C)C(O)=O)\C2=CSC(N)=N2)C(=O)N1S(O)(=O)=O,Infection of skin AND/OR subcutaneous tissue,C0178299,19824006.0,1986,FDA
sulbactam,FKENQMMABCRJMK-RITPCOANSA-N,CC1(C)[C@@H](N2[C@@H](CC2=O)S1(=O)=O)C(O)=O,Klebsiella Pneumoniae Peritonitis,,,1986,FDA
aztreonam,WZPBZJONDBGPKJ-VEHQQRBSSA-N,C[C@H]1[C@H](NC(=O)C(=N/OC(C)(C)C(O)=O)\C2=CSC(N)=N2)C(=O)N1S(O)(=O)=O,Lower respiratory tract infection,C0149725,50417007.0,1986,FDA
aztreonam,WZPBZJONDBGPKJ-VEHQQRBSSA-N,C[C@H]1[C@H](NC(=O)C(=N/OC(C)(C)C(O)=O)\C2=CSC(N)=N2)C(=O)N1S(O)(=O)=O,Citrobacter Peritonitis,,,1986,FDA
sulbactam,FKENQMMABCRJMK-RITPCOANSA-N,CC1(C)[C@@H](N2[C@@H](CC2=O)S1(=O)=O)C(O)=O,Infection of skin AND/OR subcutaneous tissue,C0178299,19824006.0,1986,FDA
aztreonam,WZPBZJONDBGPKJ-VEHQQRBSSA-N,C[C@H]1[C@H](NC(=O)C(=N/OC(C)(C)C(O)=O)\C2=CSC(N)=N2)C(=O)N1S(O)(=O)=O,Proteus pneumonia,C1260917,195888009.0,1986,FDA
aztreonam,WZPBZJONDBGPKJ-VEHQQRBSSA-N,C[C@H]1[C@H](NC(=O)C(=N/OC(C)(C)C(O)=O)\C2=CSC(N)=N2)C(=O)N1S(O)(=O)=O,Proteus urinary tract infection,C0577709,301012009.0,1986,FDA
aztreonam,WZPBZJONDBGPKJ-VEHQQRBSSA-N,C[C@H]1[C@H](NC(=O)C(=N/OC(C)(C)C(O)=O)\C2=CSC(N)=N2)C(=O)N1S(O)(=O)=O,Urinary tract infectious disease,C0042029,68566005.0,1986,FDA
aztreonam,WZPBZJONDBGPKJ-VEHQQRBSSA-N,C[C@H]1[C@H](NC(=O)C(=N/OC(C)(C)C(O)=O)\C2=CSC(N)=N2)C(=O)N1S(O)(=O)=O,Proteus Endometritis,,,1986,FDA
aztreonam,WZPBZJONDBGPKJ-VEHQQRBSSA-N,C[C@H]1[C@H](NC(=O)C(=N/OC(C)(C)C(O)=O)\C2=CSC(N)=N2)C(=O)N1S(O)(=O)=O,Klebsiella cystitis,C0520775,60867007.0,1986,FDA
aztreonam,WZPBZJONDBGPKJ-VEHQQRBSSA-N,C[C@H]1[C@H](NC(=O)C(=N/OC(C)(C)C(O)=O)\C2=CSC(N)=N2)C(=O)N1S(O)(=O)=O,Respiratory Cystic Fibrosis with Pseudomonas aeruginosa Colonization,,,1986,FDA
aztreonam,WZPBZJONDBGPKJ-VEHQQRBSSA-N,C[C@H]1[C@H](NC(=O)C(=N/OC(C)(C)C(O)=O)\C2=CSC(N)=N2)C(=O)N1S(O)(=O)=O,Rhinoscleroma,C0035468,72409005.0,1986,FDA
sulbactam,FKENQMMABCRJMK-RITPCOANSA-N,CC1(C)[C@@H](N2[C@@H](CC2=O)S1(=O)=O)C(O)=O,Rhinoscleroma,C0035468,72409005.0,1986,FDA
aztreonam,WZPBZJONDBGPKJ-VEHQQRBSSA-N,C[C@H]1[C@H](NC(=O)C(=N/OC(C)(C)C(O)=O)\C2=CSC(N)=N2)C(=O)N1S(O)(=O)=O,E. Coli Bronchitis,,,1986,FDA
sulbactam,FKENQMMABCRJMK-RITPCOANSA-N,CC1(C)[C@@H](N2[C@@H](CC2=O)S1(=O)=O)C(O)=O,Bacteroides Peritonitis,,,1986,FDA
aztreonam,WZPBZJONDBGPKJ-VEHQQRBSSA-N,C[C@H]1[C@H](NC(=O)C(=N/OC(C)(C)C(O)=O)\C2=CSC(N)=N2)C(=O)N1S(O)(=O)=O,Infection due to Enterobacteriaceae,C0014347,128945009.0,1986,FDA
sulbactam,FKENQMMABCRJMK-RITPCOANSA-N,CC1(C)[C@@H](N2[C@@H](CC2=O)S1(=O)=O)C(O)=O,Skin and Skin Structure Proteus Infection,,,1986,FDA
aztreonam,WZPBZJONDBGPKJ-VEHQQRBSSA-N,C[C@H]1[C@H](NC(=O)C(=N/OC(C)(C)C(O)=O)\C2=CSC(N)=N2)C(=O)N1S(O)(=O)=O,Bacterial infection due to Klebsiella pneumoniae,C0343402,186435004.0,1986,FDA
esmolol,AQNDDEOPVVGCPG-UHFFFAOYSA-N,COC(=O)CCC1=CC=C(OCC(O)CNC(C)C)C=C1,Perioperative Tachycardia,,,1986,FDA
esmolol,AQNDDEOPVVGCPG-UHFFFAOYSA-N,COC(=O)CCC1=CC=C(OCC(O)CNC(C)C)C=C1,Supraventricular tachycardia,C0039240,6456007.0,1986,FDA
aztreonam,WZPBZJONDBGPKJ-VEHQQRBSSA-N,C[C@H]1[C@H](NC(=O)C(=N/OC(C)(C)C(O)=O)\C2=CSC(N)=N2)C(=O)N1S(O)(=O)=O,Bacterial peritonitis,C0341503,197171003.0,1986,FDA
aztreonam,WZPBZJONDBGPKJ-VEHQQRBSSA-N,C[C@H]1[C@H](NC(=O)C(=N/OC(C)(C)C(O)=O)\C2=CSC(N)=N2)C(=O)N1S(O)(=O)=O,Skin and Skin Structure Serratia Infection,,,1986,FDA
aztreonam,WZPBZJONDBGPKJ-VEHQQRBSSA-N,C[C@H]1[C@H](NC(=O)C(=N/OC(C)(C)C(O)=O)\C2=CSC(N)=N2)C(=O)N1S(O)(=O)=O,Infectious disease of abdomen,C1112209,128070006.0,1986,FDA
aztreonam,WZPBZJONDBGPKJ-VEHQQRBSSA-N,C[C@H]1[C@H](NC(=O)C(=N/OC(C)(C)C(O)=O)\C2=CSC(N)=N2)C(=O)N1S(O)(=O)=O,Enterobacter Pneumonia,,,1986,FDA
sulbactam,FKENQMMABCRJMK-RITPCOANSA-N,CC1(C)[C@@H](N2[C@@H](CC2=O)S1(=O)=O)C(O)=O,E. Coli Peritonitis,,,1986,FDA
aztreonam,WZPBZJONDBGPKJ-VEHQQRBSSA-N,C[C@H]1[C@H](NC(=O)C(=N/OC(C)(C)C(O)=O)\C2=CSC(N)=N2)C(=O)N1S(O)(=O)=O,Bacterial infection due to Serratia,C0085394,71120004.0,1986,FDA
sulbactam,FKENQMMABCRJMK-RITPCOANSA-N,CC1(C)[C@@H](N2[C@@H](CC2=O)S1(=O)=O)C(O)=O,Infection due to Escherichia coli,C0014836,71057007.0,1986,FDA
zidovudine,HBOMLICNUCNMMY-XLPZGREQSA-N,CC1=CN([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)C(=O)NC1=O,Prevention of Maternal-Fetal Transmission of HIV,,,1987,FDA
zidovudine,HBOMLICNUCNMMY-XLPZGREQSA-N,CC1=CN([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)C(=O)NC1=O,Human immunodeficiency virus infection,C0019693,86406008.0,1987,FDA
mometasone furoate,WOFMFGQZHJDGCX-ZULDAHANSA-N,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)C1=CC=CO1)C(=O)CCl,Lichen simplex chronicus,C0149922,53891004.0,1987,FDA
mometasone furoate,WOFMFGQZHJDGCX-ZULDAHANSA-N,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)C1=CC=CO1)C(=O)CCl,Allergic Rhinitis Prevention,,,1987,FDA
mometasone furoate,WOFMFGQZHJDGCX-ZULDAHANSA-N,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)C1=CC=CO1)C(=O)CCl,Pruritus of genital organs,C0033777,267802000.0,1987,FDA
mometasone furoate,WOFMFGQZHJDGCX-ZULDAHANSA-N,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)C1=CC=CO1)C(=O)CCl,Allergic asthma,C0155877,389145006.0,1987,FDA
mometasone furoate,WOFMFGQZHJDGCX-ZULDAHANSA-N,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)C1=CC=CO1)C(=O)CCl,Seborrheic dermatitis,C0036508,50563003.0,1987,FDA
mometasone furoate,WOFMFGQZHJDGCX-ZULDAHANSA-N,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)C1=CC=CO1)C(=O)CCl,Granuloma annulare,C0085074,65508009.0,1987,FDA
mometasone furoate,WOFMFGQZHJDGCX-ZULDAHANSA-N,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)C1=CC=CO1)C(=O)CCl,Asthma,C0004096,195967001.0,1987,FDA
mometasone furoate,WOFMFGQZHJDGCX-ZULDAHANSA-N,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)C1=CC=CO1)C(=O)CCl,Primary cutaneous T-cell lymphoma,C0079773,400122007.0,1987,FDA
mometasone furoate,WOFMFGQZHJDGCX-ZULDAHANSA-N,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)C1=CC=CO1)C(=O)CCl,Allergic rhinitis,C2607914,61582004.0,1987,FDA
mometasone furoate,WOFMFGQZHJDGCX-ZULDAHANSA-N,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)C1=CC=CO1)C(=O)CCl,Pruritus ani,C0033775,90446007.0,1987,FDA
mometasone furoate,WOFMFGQZHJDGCX-ZULDAHANSA-N,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)C1=CC=CO1)C(=O)CCl,Discoid lupus erythematosus,C0024138,200938002.0,1987,FDA
mometasone furoate,WOFMFGQZHJDGCX-ZULDAHANSA-N,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)C1=CC=CO1)C(=O)CCl,Chronic Non-Allergic Rhinitis,,,1987,FDA
mometasone furoate,WOFMFGQZHJDGCX-ZULDAHANSA-N,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)C1=CC=CO1)C(=O)CCl,Asthma management,C1318955,406162001.0,1987,FDA
